id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54050470,Unique Historic Dorm Suite in Prime Location!,6855810,UrbanNashville,,District 19,36.145729,-86.796013,Private room,65,1,102,2024-09-02,3.25,115,143,41,
54051546,East Nashville's Magnolia,17464250,John,,District 8,36.23294,-86.73507,Entire home/apt,77,1,264,2024-09-14,8.34,1,51,83,
54051921,Historic Dorm Room Downtown on Music Row!,6855810,UrbanNashville,,District 19,36.145741,-86.795998,Private room,72,1,59,2024-07-19,1.87,115,143,10,
54053024,Private Historic Dorm Room in Downtown Nashville!,6855810,UrbanNashville,,District 19,36.145744,-86.796005,Private room,67,1,98,2024-09-10,3.14,115,133,40,
54054699,Private Suite in Awesome Location - Music Row!,6855810,UrbanNashville,,District 19,36.14576,-86.796013,Private room,69,1,72,2024-09-11,2.31,115,151,26,
54056641,"*NEW* Pool, Sauna, Roofdeck & Arcade Games",224215298,Emily,,District 21,36.15116,-86.80827,Entire home/apt,339,2,94,2024-08-26,3.06,1,283,28,
54239596,Artist's Patio Suite,438770271,Christy,,District 19,36.14637,-86.79359,Entire home/apt,95,1,496,2024-09-13,15.45,6,339,175,
54239899,Luxurious group retreat in the heart of Nashville,479800016,Hunter,,District 19,36.170971,-86.794106,Entire home/apt,493,2,39,2024-09-02,1.28,1,354,9,
54242251,Huge Downtown Home! Rooftop Views! Tons of Beds!,115505661,Chris,,District 17,36.14372,-86.78561,Entire home/apt,186,2,113,2024-09-15,3.60,97,330,41,
54243416,Nashchill Guesthouse in Historic Cleveland Park,36622455,Susan,,District 5,36.18905,-86.76657,Entire home/apt,164,1,120,2024-09-15,3.93,1,153,37,
54244750,"Upscale Cozy Nashville Condo* Pool, Patio, Parking",405148297,Don,,District 19,36.14720154,-86.78140259,Entire home/apt,172,1,170,2024-09-08,5.21,4,333,58,
54250223,Next to Belmont & Vandy/2BR2BA Sleeps8/FreeParking,439940828,Belcourt,,District 18,36.13633,-86.79534,Entire home/apt,171,3,96,2024-09-02,2.97,3,295,31,
54252907,Perfect for Large Group | 9MI Nashville | Media Ro,210733801,Above Vacation,,District 34,36.07003,-86.78362,Entire home/apt,2250,1,1,2023-03-11,0.05,14,363,0,
54255790,Lovely 3 Bedroom Condo with pool on a golf course.,99635523,Anthony,,District 29,36.089615,-86.630684,Entire home/apt,120,30,15,2022-08-14,0.48,1,365,0,
54261996,MD ~ Large Condo ~ Walkable to Restaurants / Bars,260899725,Kevin,,District 5,36.17817,-86.75619,Entire home/apt,,3,18,2024-09-17,0.59,59,309,6,
54278739,Designer 3BR | Balcony | Garage Parking | W/D,134126657,Vacasa Tennessee,,District 17,36.14593,-86.7868,Entire home/apt,,2,11,2024-08-04,0.37,96,364,10,
54280537,Louise by AvantStay | Cute Nashville Home w/ Yard,338667310,AvantStay Nashville,,District 5,36.178112,-86.754189,Entire home/apt,,1,37,2024-08-15,1.16,159,312,9,2017045437
54281861,Spacious 2 Room house in East Nashville near DT,38176125,Kenny,,District 8,36.20985,-86.76145,Entire home/apt,,2,38,2024-08-28,1.22,1,0,19,
54287814,Huge Rooftop Decks Downtown Home 12 Beds Pool Tbl,115505661,Chris,,District 21,36.15709,-86.81795,Entire home/apt,199,2,173,2024-09-02,5.35,97,324,58,
54291588,"New Lux Townhome 6 mins to DT,Rooftop,Sleeps 12",407199764,Chādy Property Management,,District 2,36.18716,-86.81434,Entire home/apt,264,2,52,2024-08-04,1.65,36,353,20,
54291804,Beautiful Nashville Home - 2 Miles from Broadway,335977682,Allen,,District 17,36.13661193847656,-86.79041290283203,Entire home/apt,278,2,118,2024-08-20,3.73,79,345,37,
54291984,Downtown Nashville's Finest ★TWO HOMES★Huge Private Rooftop★WALK TO BEST RESTAURANTS,43800255,John,,District 17,36.14136,-86.76904,Entire home/apt,824,1,43,2024-08-18,1.46,27,288,16,
54293197,Music City Apt Walk to Broadway!,297989004,Nathan,,District 19,36.15497624179753,-86.7754228413105,Entire home/apt,,1,22,2024-09-01,4.18,1,152,22,
54293711,Cheerful 2-bedroom home in Woodbine,39156895,Karen,,District 16,36.12321,-86.74608,Entire home/apt,,3,13,2024-04-21,0.46,1,75,3,
54306746,Relaxing private room & full bath in the city.,403152269,Lee,,District 21,36.17279,-86.80338,Private room,46,30,5,2023-10-27,0.23,5,365,1,
54315152,"Private guesthouse with balcony, East Nashville",58461364,Stef,,District 5,36.19139,-86.77021,Entire home/apt,,30,16,2023-07-30,0.50,1,0,0,
54325156,"3 bedroom Washing ,dryer With fireplace  Kitchen",203192872,Emanyel,,District 3,36.25748,-86.76722,Private room,200,1,0,,,1,365,0,
54341170,"Downtown / Gulch Home, Walk Everywhere!",14448697,Che,,District 19,36.14944,-86.78904,Entire home/apt,,30,26,2024-04-14,0.83,14,364,3,
54341798,LONG TERM STAY - Historic East Nashville Bungalow,3422455,John,,District 6,36.17328,-86.73899,Entire home/apt,85,30,5,2024-06-12,0.27,2,273,3,
54342248,Contemporary East Nashville home,301026896,Deborah,,District 5,36.20077,-86.75285,Entire home/apt,148,2,2,2024-05-04,0.12,1,332,1,
54342625,The Forest House,440918681,Martin And Maribel,,District 12,36.15768,-86.56971,Entire home/apt,300,2,115,2024-09-15,3.64,1,320,36,
54342647,Boutique Condo on Nashville's Riverfront- EVE #201,45101594,Scarlett,,District 19,36.169514,-86.778641,Entire home/apt,337,2,94,2024-09-01,2.91,49,322,32,
54345812,The Blair: Elevator Condo Walking to Vandy/Belmont,6675690,Isabeau And Shaun,,District 21,36.1427154,-86.8205747,Entire home/apt,227,2,68,2024-09-08,2.15,66,317,17,
54362952,Jolene's Rooftop - Brand New Nashville Hang Out,24007959,Jonny,,District 5,36.20218,-86.75415,Entire home/apt,382,2,72,2024-09-02,2.38,26,338,26,
54363910,Tim and Faith Rooftop - Amazing Nashville Hangout,24007959,Jonny,,District 5,36.20074,-86.75415,Entire home/apt,313,2,42,2024-05-27,1.43,26,321,9,
54364100,Elvis's Rooftop - Brand New Nashville Hang Out,24007959,Jonny,,District 5,36.20248,-86.75271,Entire home/apt,350,2,59,2024-09-01,1.94,26,327,20,
54368882,Sunny apartment less than 10 miles from Nashville,58389436,D,,District 11,36.23052,-86.62851,Entire home/apt,195,30,2,2022-10-22,0.08,1,166,0,
54369808,Luxe Nashville Home| Downtown Views + Rooftop,192771767,Sheila,,District 5,36.2006,-86.75322,Entire home/apt,238,3,81,2024-09-08,2.58,4,237,27,
54369849,Mansion View/2BR Suite/Private Balcony/FreeParking,439940828,Belcourt,,District 17,36.13789,-86.79677,Entire home/apt,216,3,86,2024-08-18,2.72,3,202,31,
54370096,Walking Distance To Vandy & Belmont/2BR2BA/Parking,439940828,Belcourt,,District 17,36.13721,-86.79536,Entire home/apt,191,3,83,2024-09-03,2.59,3,216,29,
54370823,Beautiful private Nashville Duplex unit,396542210,Monté,,District 17,36.12367,-86.75607,Entire home/apt,125,2,68,2024-09-01,2.15,1,266,24,
54376891,Fall Sale! New Gulch Home Rooftop Deck Views,441326096,Rob,,District 17,36.14562920000001,-86.7865825,Entire home/apt,,2,77,2024-09-02,2.91,2,328,30,
54397756,Modern Urban Retreat 2BR In Trendy Woodbine,47312527,Sarah,,District 17,36.12634,-86.7349,Entire home/apt,,30,6,2024-08-24,0.25,1,202,3,
54403550,"Fall Sale! East Nashville,1 Mile to Downtown",393737189,Dyan,,District 5,36.17813491821289,-86.75684356689453,Entire home/apt,249,2,57,2024-09-01,2.27,4,343,22,
54404678,Fall Sale! 2 Adjacent Townhomes w/Roof Decks,373388104,Navin,,District 21,36.159401,-86.815323,Entire home/apt,,2,24,2024-06-22,0.80,4,325,9,
499215357240134178,Tranquil Riverside Studio Minutes From Downtown,19730304,Kelly,,District 2,36.19934,-86.82015,Entire home/apt,142,1,224,2024-09-16,6.67,1,0,84,
501973692616154246,"Grande Ole Opry, Music City, Wyndham Nashville",47475013,Hamilton,,District 15,36.21897,-86.70503,Entire home/apt,,2,0,,,6,260,0,
503659116357534481,"Spacious Suite, Private Walk-In Closet & Bathroom",21646527,Danielle,,District 27,36.05254,-86.7291,Private room,42,30,5,2024-04-30,0.15,4,90,2,
503662839807968788,"Central Location, Clean House, Queen Bedroom",21646527,Danielle,,District 27,36.05133,-86.72936,Private room,80,30,6,2024-06-14,0.18,4,77,3,
553513875533434260,"Fall Sale! Hot Tub, City Views, Nash Nights",132501134,Chad,,District 17,36.146645,-86.785606,Entire home/apt,451,2,79,2024-09-01,2.78,2,327,29,
553638370141776324,Vibrant & Trendy - 2BR Home Near Marathon Village,101426897,Host Extraordinaires,,District 19,36.17085,-86.79506,Entire home/apt,213,2,97,2024-08-19,3.09,207,337,31,
553655879104470623,2 BR fully furnished apt - heart of Music Row!,230670302,Diane,,District 19,36.14346,-86.79349,Entire home/apt,,2,66,2023-11-13,2.10,3,0,6,
553666045224619794,Massive Double Home | A Celebration w/ 24 Beds,385395880,Stay,,District 5,36.17975,-86.75721,Entire home/apt,,1,7,2024-04-30,0.26,8,273,2,
553810004603901163,2 Nashville Townhomes- Sleeps 24 - Rooftop Patios,335977682,Allen,,District 2,36.18728256225586,-86.8153076171875,Entire home/apt,,2,36,2024-09-01,1.19,79,345,9,
553884430461608960,Studio Loft Near Downtown-Pet Friendly,26863205,Doug,,District 8,36.21573,-86.73012,Entire home/apt,55,30,7,2023-08-05,0.25,21,89,0,
553917780084000121,"Downtown 2BR Unit with VIEWS, Walk to Broadway!",520036961,Joseph,,District 19,36.15542984008789,-86.7752456665039,Entire home/apt,,1,138,2024-09-02,4.36,1,12,49,
554184322988616197,A10 - ✰Bach Paradise✰Lots of Beds✰Rooftop✰Gulch ✰,206006183,Drew,,District 17,36.14504,-86.78566,Entire home/apt,,3,41,2024-08-30,1.31,32,351,20,
554251109696851814,Modern East Nashville APT by great Food & Drinks,34828823,Marcia,,District 6,36.17628,-86.74254,Entire home/apt,190,2,58,2024-09-01,1.94,1,42,15,
554253145189111989,Upscale 1BR Riverfront Downtown Nashville 2nd-flo,134126657,Vacasa Tennessee,,District 19,36.17235,-86.78019,Entire home/apt,216,2,13,2024-05-19,0.42,96,361,3,
554287112393494353,Luxury 1BR 1865 2nd-Floor | Deck | Pool,443141200,Vacasa Tennessee,,District 21,36.15908,-86.80733,Entire home/apt,147,2,34,2024-08-25,1.10,36,364,16,
554287212475853696,Urban 3BR 1st-Floor | Deck | W/D,443141200,Vacasa Tennessee,,District 16,36.11712,-86.74635,Entire home/apt,,2,7,2023-08-27,0.23,36,364,0,
554287251432081974,Luxe 3BR | Deck | Garage Parking | W/D,443141200,Vacasa Tennessee,,District 17,36.14462,-86.7622,Entire home/apt,213,2,26,2024-09-03,0.94,36,356,19,
554287254053595237,Luxury 2BR Illume 2nd-Floor | Balcony | Pool,443141200,Vacasa Tennessee,,District 19,36.14806,-86.78186,Entire home/apt,230,2,22,2024-09-15,0.99,36,351,13,
554287293452960766,Eco-Friendly 2BR Illume 1st-Floor | Balcony,443141200,Vacasa Tennessee,,District 19,36.14819,-86.78086,Entire home/apt,233,2,18,2024-05-19,0.60,36,364,5,
554287301682037480,High-End 4BR | Fireplace | Deck,443141200,Vacasa Tennessee,,District 17,36.14644,-86.78683,Entire home/apt,,2,48,2024-06-16,0.52,36,358,7,
554287324462492176,2BR Two-Story | W/D | Central AC,443141200,Vacasa Tennessee,,District 19,36.16107,-86.80093,Entire home/apt,141,2,25,2024-09-15,1.12,36,361,17,
554287350199009223,"Stunning 2BR near downtown, pool & outdoor lounge",443141200,Vacasa Tennessee,,District 21,36.15995,-86.80694,Entire home/apt,166,2,12,2024-05-28,0.41,36,364,4,
554287394872059487,Eclectic 1BR Dog Friendly | Patio | W/D,443141200,Vacasa Tennessee,,District 18,36.13403,-86.82195,Entire home/apt,101,2,20,2024-09-09,0.63,36,360,6,
554287398338310645,Luxe 1BR Illume 4th-Floor | Balcony | Pool,443141200,Vacasa Tennessee,,District 19,36.14851,-86.78241,Entire home/apt,147,2,49,2024-09-01,1.03,36,354,10,
554287425250020647,All-Suite 3BR Dog Friendly | Garage Parking | W/D,443141200,Vacasa Tennessee,,District 17,36.13159,-86.76459,Entire home/apt,,2,9,2024-09-01,0.31,36,358,1,
554287436352105437,Designer 3BR Lyric | Garage Parking | W/D,443141200,Vacasa Tennessee,,District 5,36.2007,-86.75313,Entire home/apt,183,2,36,2024-09-01,1.26,36,359,19,
554287447847840103,Remodeled 3BR Dog Friendly | Patio | W/D,443141200,Vacasa Tennessee,,District 6,36.17007,-86.75853,Entire home/apt,169,2,58,2024-09-14,0.67,36,361,2,
554287478964685368,8BR | 4 Adjacent Townhomes | W/D | Prime Location,443141200,Vacasa Tennessee,,District 19,36.16048,-86.80155,Entire home/apt,,2,4,2023-04-23,0.14,36,364,0,
554287515156597283,Sleek 1BR Illume | Balcony | Pool |,443141200,Vacasa Tennessee,,District 17,36.14683,-86.78216,Entire home/apt,182,2,28,2024-09-02,0.89,36,356,9,
554287538101690706,Luxury 4BR Dog Friendly | Chef's Kitchen| Balcony,443141200,Vacasa Tennessee,,District 2,36.18718,-86.80442,Entire home/apt,,2,6,2023-11-26,0.20,36,364,1,
554287540466047465,Modern-rustic 1BR near downtown with pool,443141200,Vacasa Tennessee,,District 21,36.15936,-86.80701,Entire home/apt,134,2,60,2024-08-29,1.16,36,361,14,
554287565293399006,Quiet 2BR | Fireplace | Patio | W/D,443141200,Vacasa Tennessee,,District 15,36.23851,-86.69638,Entire home/apt,130,2,14,2023-12-07,0.47,36,362,3,
554287588825431282,City 4BR | Fireplace | Deck | Garage Parking,443141200,Vacasa Tennessee,,District 17,36.14521,-86.78136,Entire home/apt,343,2,25,2024-09-08,0.31,36,364,2,
554287610193599984,Spacious 1BR Illume 4th-Floor | Deck | Pool,443141200,Vacasa Tennessee,,District 19,36.14824,-86.78202,Entire home/apt,190,2,44,2024-08-15,0.89,36,336,15,
554287623124043768,Stylish 4BR Dog Friendly | Fireplace | Deck,443141200,Vacasa Tennessee,,District 17,36.14485,-86.78725,Entire home/apt,,2,11,2024-06-16,0.40,36,362,6,
554287638963553489,"Luxe, 2BR historical condo home near downtown",443141200,Vacasa Tennessee,,District 21,36.15948,-86.80617,Entire home/apt,172,2,59,2024-08-06,1.15,36,364,7,
554287644903223022,4BR | Newly Built | Central Location | W/D,443141200,Vacasa Tennessee,,District 21,36.15965,-86.80244,Entire home/apt,,2,1,2022-08-28,0.04,36,364,0,
554287680476593569,Luxury 2BR Illume 3rd-Floor | Balcony | Pool,443141200,Vacasa Tennessee,,District 19,36.14807,-86.78113,Entire home/apt,207,2,20,2024-05-27,0.36,36,364,5,
554287704699376949,3BR 1st-Floor | Patio | Washer/Dryer,443141200,Vacasa Tennessee,,District 21,36.15948,-86.80241,Entire home/apt,,2,3,2022-06-20,0.10,36,364,0,
554287713739084754,State-of-the-art 2BR Illume 2nd-Floor | Deck,443141200,Vacasa Tennessee,,District 17,36.14638,-86.78242,Entire home/apt,278,2,27,2024-06-02,0.52,36,364,9,
554287734495109954,1BR 2nd-Floor Retreat | Balcony | Pool | W/D,443141200,Vacasa Tennessee,,District 19,36.14803,-86.78166,Entire home/apt,146,2,32,2023-10-29,0.65,36,364,2,
554287747998427041,Unique 1BR Illume 3rd-Floor | Balcony | Pool,443141200,Vacasa Tennessee,,District 19,36.1483,-86.78063,Entire home/apt,171,2,35,2024-06-02,0.71,36,360,5,
554287758090955448,Corner Condo 1BR Illume 3rd-Floor | Balcony,443141200,Vacasa Tennessee,,District 17,36.14672,-86.78186,Entire home/apt,172,2,28,2024-04-14,0.58,36,364,3,
554335182308556621,Your Home in the Home of Country: 1BR Deluxe Condo,355450429,Mike,,District 15,36.21985,-86.7056,Entire home/apt,117,2,0,,,33,284,0,
554358156901910601,Modern 1BR Illume 2nd-Floor | Patio | Pool,443141200,Vacasa Tennessee,,District 17,36.14659,-86.78165,Entire home/apt,169,2,27,2024-07-02,0.86,36,361,8,
554361815814807451,Chic 1BR Illume 2nd-Floor | Balcony | Pool,443141200,Vacasa Tennessee,,District 17,36.14665,-86.78132,Entire home/apt,149,2,43,2023-11-12,0.83,36,363,3,
554402158705755071,Fantastic Nashville Studio - Walk to everything,17017751,Collin,,District 19,36.17138,-86.79357,Entire home/apt,80,30,8,2023-11-26,0.26,17,46,2,
554429675255632025,HUGE Corner💍GEM-walk to BROADWAY w/pool SLEEPS 8,50084134,Laurel,,District 19,36.15488815307617,-86.7754135131836,Entire home/apt,190,1,156,2024-09-13,5.12,2,319,60,
554432916006178318,Host A Celebration w/ 24 Beds - 24 Friends,385395880,Stay,,District 5,36.17849,-86.75692,Entire home/apt,,1,7,2023-12-03,0.25,8,298,1,
554435934655401853,36 Beds | 3 Side By Side | Large Celebrations!,385395880,Stay,,District 5,36.17873,-86.75886,Entire home/apt,,1,2,2023-08-31,0.13,8,270,0,
554437353464843807,Heart of Gulch - 4 Mins to Broadway - All New!,20772148,GoodNight,,District 17,36.1453,-86.78425,Entire home/apt,340,1,58,2024-09-10,1.85,210,242,27,
554848065588881095,Stylish 2BR | Deck | W/D | Walk to Centennial Park,443141200,Vacasa Tennessee,,District 21,36.15906,-86.80271,Entire home/apt,,2,11,2024-08-11,0.39,36,364,6,
554940608101335622,"Massive Rooftop Deck, City Views, Game Room",2442207,Stephen,,District 5,36.2010167,-86.75395859999999,Entire home/apt,,1,5,2024-06-25,0.16,40,325,2,
